Reading in freezeout surface in CCAKE boost invariant format
u1.56108 1.1986 0.0174301
dat: -4.34682 9.67553 10.6383
u_dot_n: 4.99684
m_over_sigma: 0.00719784
Finished reading surface
Surface data read successfully.
Number of points: 136867

There are 328 mesons, 325 baryons and 325 antibaryons

Particle list read successfully.
Number of particles: 978
Sampling particles...
Progress: 0%
Progress: 0% completed
mbar: 0.920734, omega: 0.0599057, max_w: 1.06081
mbar: 0.93434, omega: 0.0225306, max_w: 1.02187
mbar: 0.933291, omega: 0.0225422, max_w: 1.02188
mbar: 0.930991, omega: 0.022346, max_w: 1.02169
mbar: 0.933396, omega: 0.0197418, max_w: 1.01902
mbar: 0.929422, omega: 0.0216489, max_w: 1.02098
mbar: 0.929422, omega: 0.0216489, max_w: 1.02098
mbar: 0.920412, omega: 0.0207212, max_w: 1.02005
mbar: 0.922725, omega: 0.128048, max_w: 1.13561
mbar: 0.922918, omega: 0.118144, max_w: 1.12442
mbar: 0.922625, omega: 0.10889, max_w: 1.11406
mbar: 0.73539, omega: -0.0193366, max_w: 1.11409
mbar: 0.736583, omega: -0.0607385, max_w: 1.04245
mbar: 0.736209, omega: -0.0659978, max_w: 1.03444
mbar: 0.921015, omega: 0.00584843, max_w: 1.00499
mbar: 0.921015, omega: 0.00584843, max_w: 1.00499
mbar: 0.922546, omega: 0.0526219, max_w: 1.05311
mbar: 0.921965, omega: 0.0423746, max_w: 1.04237
mbar: 0.92298, omega: 0.0603867, max_w: 1.06132
mbar: 0.923384, omega: 0.095206, max_w: 1.09892
mbar: 0.923054, omega: 0.164249, max_w: 1.18713
mbar: 0.919976, omega: 0.0109203, max_w: 1.0101
mbar: 0.922157, omega: 0.105425, max_w: 1.11021
mbar: 0.921991, omega: 0.0954379, max_w: 1.09918
mbar: 0.920823, omega: 0.0633049, max_w: 1.06442
mbar: 0.92141, omega: 0.0405031, max_w: 1.04043
mbar: 0.919783, omega: 0.0266034, max_w: 1.02607
mbar: 0.923293, omega: 0.0599101, max_w: 1.06081
mbar: 0.92298, omega: 0.0498693, max_w: 1.05021
mbar: 0.92102, omega: 0.0297546, max_w: 1.0293
mbar: 0.922867, omega: 0.00923589, max_w: 1.0084
mbar: 0.920645, omega: 0.00321023, max_w: 1.00234
mbar: 0.920856, omega: 0.0283375, max_w: 1.02785
mbar: 0.920856, omega: 0.0283375, max_w: 1.02785
mbar: 0.920856, omega: 0.0283375, max_w: 1.02785
mbar: 0.920981, omega: 0.0325975, max_w: 1.03224
mbar: 0.923213, omega: 0.0342998, max_w: 1.03399
mbar: 0.921477, omega: 0.0571445, max_w: 1.05789
mbar: 0.922167, omega: 0.0279331, max_w: 1.02743
mbar: 0.920286, omega: 0.0135498, max_w: 1.01276
mbar: 0.920286, omega: 0.0135498, max_w: 1.01276
mbar: 0.921881, omega: 0.0277565, max_w: 1.02725
mbar: 0.92056, omega: 0.0298749, max_w: 1.02943
mbar: 0.921613, omega: 0.0359635, max_w: 1.03571
mbar: 0.920649, omega: 0.0354636, max_w: 1.0352
mbar: 0.920243, omega: 0.0339744, max_w: 1.03366
mbar: 0.922842, omega: 0.0424949, max_w: 1.0425
mbar: 0.921182, omega: 0.0513178, max_w: 1.05174
mbar: 0.922254, omega: 0.0249004, max_w: 1.02432
mbar: 0.922296, omega: 0.116306, max_w: 1.12236
mbar: 0.923037, omega: 0.111268, max_w: 1.11672
mbar: 0.922697, omega: 0.114442, max_w: 1.12027
mbar: 0.921284, omega: 0.0511742, max_w: 1.05159
mbar: 0.9221, omega: 0.0024504, max_w: 1.00158
mbar: 0.920906, omega: 0.00127257, max_w: 1.0004
mbar: 0.921498, omega: 0.0693378, max_w: 1.07086
mbar: 0.920973, omega: 0.0666782, max_w: 1.06802
mbar: 0.923663, omega: 0.0580937, max_w: 1.05889
mbar: 0.921833, omega: 0.0455496, max_w: 1.04569
mbar: 0.922744, omega: 0.173065, max_w: 1.20136
mbar: 0.922061, omega: 0.134664, max_w: 1.14315
mbar: 0.922243, omega: 0.146705, max_w: 1.16025
mbar: 0.923028, omega: 0.155228, max_w: 1.17311
mbar: 0.922191, omega: 0.103466, max_w: 1.10804
mbar: 0.921736, omega: 0.0213927, max_w: 1.02073
mbar: 0.921495, omega: 0.0407085, max_w: 1.04064
mbar: 0.922144, omega: 0.0415032, max_w: 1.04146
mbar: 0.920092, omega: 0.0361585, max_w: 1.03592
mbar: 0.921219, omega: 0.0230212, max_w: 1.02239
mbar: 0.922697, omega: 0.150645, max_w: 1.16618
mbar: 0.734231, omega: 0.0391293, max_w: 1.22852
mbar: 0.919923, omega: 0.0230335, max_w: 1.02241
mbar: 0.920405, omega: 0.00121377, max_w: 1.00034
mbar: 0.920063, omega: 0.00316584, max_w: 1.0023
mbar: 0.920723, omega: 0.018968, max_w: 1.01826
mbar: 0.920109, omega: 0.0201427, max_w: 1.01946
mbar: 0.922525, omega: 0.0318123, max_w: 1.03142
mbar: 0.922572, omega: 0.0527076, max_w: 1.0532
mbar: 0.920457, omega: 0.0264696, max_w: 1.02593
mbar: 0.920457, omega: 0.0264696, max_w: 1.02593
mbar: 0.922954, omega: 0.047141, max_w: 1.04735
mbar: 0.922677, omega: 0.0439363, max_w: 1.044
mbar: 0.922499, omega: 0.0140079, max_w: 1.01322
mbar: 0.921866, omega: 0.0366514, max_w: 1.03642
mbar: 0.921272, omega: 0.0566746, max_w: 1.05739
mbar: 0.922889, omega: 0.151416, max_w: 1.1673
mbar: 0.736211, omega: -0.0767504, max_w: 1.01742
mbar: 0.929361, omega: 0.0166399, max_w: 1.01588
mbar: 0.923111, omega: 0.0294604, max_w: 1.029
mbar: 0.932669, omega: 0.012289, max_w: 1.01146
mbar: 0.935373, omega: 0.0106928, max_w: 1.00984
mbar: 0.924219, omega: 0.135862, max_w: 1.14452
mbar: 0.92121, omega: 0.050349, max_w: 1.05072
mbar: 0.922866, omega: 0.0146971, max_w: 1.01392
mbar: 0.922866, omega: 0.0146971, max_w: 1.01392
mbar: 0.922866, omega: 0.0146971, max_w: 1.01392
mbar: 0.735751, omega: -0.0425945, max_w: 1.07344
mbar: 0.736843, omega: -0.0519271, max_w: 1.05652
mbar: 0.9206, omega: 0.00999268, max_w: 1.00916
mbar: 0.922124, omega: 0.00792941, max_w: 1.00708
mbar: 0.922124, omega: 0.00792941, max_w: 1.00708
mbar: 0.921202, omega: 0.0372785, max_w: 1.03708
mbar: 0.922778, omega: 0.0589621, max_w: 1.05981
mbar: 0.920783, omega: 0.0684864, max_w: 1.06995
mbar: 0.922191, omega: 0.00199924, max_w: 1.00113
mbar: 0.921599, omega: 0.0182588, max_w: 1.01753
mbar: 0.922642, omega: 0.167436, max_w: 1.19248
mbar: 0.922873, omega: 0.0974779, max_w: 1.10142
mbar: 0.922329, omega: 0.126505, max_w: 1.13386
mbar: 0.921117, omega: 0.0689062, max_w: 1.0704
mbar: 0.92094, omega: 0.0542504, max_w: 1.05483
mbar: 0.922289, omega: 0.0403423, max_w: 1.04026
mbar: 0.919734, omega: 0.0378639, max_w: 1.03769
mbar: 0.919734, omega: 0.0378639, max_w: 1.03769
mbar: 0.921024, omega: 0.0488326, max_w: 1.04913
mbar: 0.920781, omega: 0.0353913, max_w: 1.03512
mbar: 0.923767, omega: 0.0244777, max_w: 1.02388
mbar: 0.92128, omega: 0.0222962, max_w: 1.02166
mbar: 0.920819, omega: 0.00476611, max_w: 1.0039
mbar: 0.919943, omega: 0.0328334, max_w: 1.03248
mbar: 0.735352, omega: 0.143111, max_w: 1.49054
mbar: 0.921263, omega: 0.0499645, max_w: 1.05032
mbar: 0.92264, omega: 0.104291, max_w: 1.10895
mbar: 0.924299, omega: 0.04029, max_w: 1.0402
mbar: 0.920506, omega: 0.0101165, max_w: 1.00929
mbar: 0.920391, omega: 0.0167125, max_w: 1.01597
mbar: 0.92038, omega: 0.00653755, max_w: 1.00568
mbar: 0.92038, omega: 0.00653755, max_w: 1.00568
mbar: 0.920279, omega: 0.0388464, max_w: 1.03871
mbar: 0.921728, omega: 0.0212081, max_w: 1.02054
mbar: 0.921103, omega: 0.0258967, max_w: 1.02534
mbar: 0.921264, omega: 0.0394115, max_w: 1.03929
mbar: 0.92148, omega: 0.021808, max_w: 1.02116
mbar: 0.922466, omega: 0.0118645, max_w: 1.01105
mbar: 0.920787, omega: 0.0151281, max_w: 1.01436
mbar: 0.920867, omega: 0.0136958, max_w: 1.01291
mbar: 0.922082, omega: 0.0359723, max_w: 1.03572
mbar: 0.922036, omega: 0.0383896, max_w: 1.03823
mbar: 0.921259, omega: 0.0238088, max_w: 1.0232
mbar: 0.922053, omega: 0.0306995, max_w: 1.03027
mbar: 0.921933, omega: 0.0876088, max_w: 1.09061
mbar: 0.922028, omega: 0.140127, max_w: 1.15021
mbar: 0.922014, omega: 0.0680502, max_w: 1.06949
mbar: 0.921021, omega: 0.0904199, max_w: 1.09368
mbar: 0.733189, omega: 0.0189847, max_w: 1.18902
mbar: 0.921151, omega: 0.0730856, max_w: 1.07488
mbar: 0.92229, omega: 0.0798013, max_w: 1.08213
mbar: 0.92141, omega: 0.0332532, max_w: 1.03291
mbar: 0.922661, omega: 0.0508383, max_w: 1.05123
mbar: 0.925693, omega: 0.135302, max_w: 1.14388
mbar: 0.920631, omega: 0.0470098, max_w: 1.04722
mbar: 0.920875, omega: 0.0538835, max_w: 1.05444
mbar: 0.921702, omega: 0.034532, max_w: 1.03423
mbar: 0.9222, omega: 0.015644, max_w: 1.01488
mbar: 0.920516, omega: 0.0598796, max_w: 1.06078
mbar: 0.921277, omega: 0.00810855, max_w: 1.00726
mbar: 0.92151, omega: 0.0288567, max_w: 1.02838
mbar: 0.920144, omega: 0.00466099, max_w: 1.0038
mbar: 0.921273, omega: 0.0397916, max_w: 1.03969
mbar: 0.922753, omega: 0.15784, max_w: 1.17731
mbar: 0.92254, omega: 0.111831, max_w: 1.11735
mbar: 0.921546, omega: 0.0436137, max_w: 1.04367
mbar: 0.924125, omega: 0.157097, max_w: 1.17541
mbar: 0.923716, omega: 0.15785, max_w: 1.17678
mbar: 0.920955, omega: 0.0611919, max_w: 1.06218
mbar: 0.920796, omega: 0.0439477, max_w: 1.04402
mbar: 0.921068, omega: 0.042882, max_w: 1.0429
mbar: 0.922395, omega: 0.00125137, max_w: 1.00038
mbar: 0.921004, omega: 0.0208534, max_w: 1.02018
mbar: 0.920358, omega: 0.0423538, max_w: 1.04235
mbar: 0.920358, omega: 0.0423538, max_w: 1.04235
mbar: 0.921581, omega: 0.0375964, max_w: 1.03741
mbar: 0.921103, omega: 0.102779, max_w: 1.10728
mbar: 0.92189, omega: 0.0414221, max_w: 1.04138
mbar: 0.921321, omega: 0.0148378, max_w: 1.01406
mbar: 0.919676, omega: 0.00675462, max_w: 1.0059
mbar: 0.921594, omega: 0.00132202, max_w: 1.00045
mbar: 0.921215, omega: 0.019698, max_w: 1.019
mbar: 0.921689, omega: 0.0322377, max_w: 1.03186
mbar: 0.921387, omega: 0.0334983, max_w: 1.03316
mbar: 0.921291, omega: 0.0507366, max_w: 1.05113
mbar: 0.922294, omega: 0.046981, max_w: 1.04719
mbar: 0.919954, omega: 0.0179281, max_w: 1.0172
mbar: 0.921061, omega: 0.0190722, max_w: 1.01837
mbar: 0.921045, omega: 0.0142389, max_w: 1.01346
mbar: 0.920266, omega: 0.0509476, max_w: 1.05135
mbar: 0.92202, omega: 0.0389195, max_w: 1.03878
mbar: 0.922525, omega: 0.0962162, max_w: 1.10003
mbar: 0.922167, omega: 0.0803567, max_w: 1.08273
mbar: 0.921975, omega: 0.10393, max_w: 1.10855
mbar: 0.734205, omega: -0.00308826, max_w: 1.14517
mbar: 0.921725, omega: 0.0233423, max_w: 1.02272
mbar: 0.921725, omega: 0.0233423, max_w: 1.02272
mbar: 0.921916, omega: 0.0147033, max_w: 1.01393
mbar: 0.922473, omega: 0.00341659, max_w: 1.00255
mbar: 0.921477, omega: 0.0156582, max_w: 1.0149
mbar: 0.923324, omega: 0.10922, max_w: 1.11443
mbar: 0.921456, omega: 0.0158038, max_w: 1.01504
mbar: 0.922646, omega: 0.0566132, max_w: 1.05732
mbar: 0.921853, omega: 0.0673868, max_w: 1.06878
mbar: 0.92262, omega: 0.0427656, max_w: 1.04278
mbar: 0.923055, omega: 0.0887555, max_w: 1.09186
mbar: 0.922438, omega: 0.165977, max_w: 1.19034
mbar: 0.922972, omega: 0.0889866, max_w: 1.09211
mbar: 0.921565, omega: 0.0451964, max_w: 1.04532
mbar: 0.923109, omega: 0.013758, max_w: 1.01297
mbar: 0.92179, omega: 0.0126777, max_w: 1.01187
mbar: 0.920676, omega: 0.0547943, max_w: 1.0554
mbar: 0.921821, omega: 0.0322774, max_w: 1.0319
mbar: 0.921368, omega: 0.0210135, max_w: 1.02035
mbar: 0.923406, omega: 0.0468376, max_w: 1.04703
mbar: 0.921724, omega: 0.0136764, max_w: 1.01289
mbar: 0.921243, omega: 0.011873, max_w: 1.01106
mbar: 0.920086, omega: 0.0290817, max_w: 1.02861
mbar: 0.922235, omega: 0.0237675, max_w: 1.02315
mbar: 0.920793, omega: 0.0199302, max_w: 1.01924
mbar: 0.920081, omega: 0.00983898, max_w: 1.00901
mbar: 0.920081, omega: 0.00983898, max_w: 1.00901
mbar: 0.920474, omega: 0.0221202, max_w: 1.02148
mbar: 0.920581, omega: 0.0176188, max_w: 1.01689
mbar: 0.923131, omega: 0.116774, max_w: 1.12288
mbar: 0.920732, omega: 0.043145, max_w: 1.04318
mbar: 0.921325, omega: 0.124516, max_w: 1.13161
mbar: 0.921721, omega: 0.0701635, max_w: 1.07175
mbar: 0.921777, omega: 0.0693354, max_w: 1.07086
mbar: 0.922108, omega: 0.0181185, max_w: 1.01739
mbar: 0.921594, omega: 0.105967, max_w: 1.11082
mbar: 0.922768, omega: 0.141885, max_w: 1.15281
mbar: 0.922757, omega: 0.121784, max_w: 1.12852
mbar: 0.922639, omega: 0.0531391, max_w: 1.05365
mbar: 0.922639, omega: 0.0531391, max_w: 1.05365
mbar: 0.924583, omega: 0.0565306, max_w: 1.05723
mbar: 0.924409, omega: 0.0304456, max_w: 1.03001
mbar: 0.925151, omega: 0.0300594, max_w: 1.02961
mbar: 0.925151, omega: 0.0300594, max_w: 1.02961
mbar: 0.921502, omega: 0.0063836, max_w: 1.00552
mbar: 0.923241, omega: 0.0779717, max_w: 1.08014
mbar: 0.925295, omega: 0.134499, max_w: 1.14296
mbar: 0.922907, omega: 0.105676, max_w: 1.11049
mbar: 0.922907, omega: 0.105676, max_w: 1.11049
mbar: 0.921088, omega: 0.0595428, max_w: 1.06042
mbar: 0.92123, omega: 0.0134143, max_w: 1.01262
mbar: 0.73361, omega: -0.0513922, max_w: 1.06148
mbar: 0.921742, omega: 0.0652218, max_w: 1.06646
mbar: 0.921577, omega: 0.0576005, max_w: 1.05837
mbar: 0.733932, omega: -0.0737204, max_w: 1.02492
mbar: 0.922299, omega: 0.062163, max_w: 1.06321
mbar: 0.922629, omega: 0.0386493, max_w: 1.0385
mbar: 0.92094, omega: 0.0433298, max_w: 1.04337
mbar: 0.921816, omega: 0.0727481, max_w: 1.07452
mbar: 0.922228, omega: 0.0386598, max_w: 1.03851
mbar: 0.92084, omega: 0.00412613, max_w: 1.00326
mbar: 0.921904, omega: 0.00893651, max_w: 1.0081
mbar: 0.921904, omega: 0.00893651, max_w: 1.0081
mbar: 0.9233, omega: 0.0180456, max_w: 1.01731
mbar: 0.91965, omega: 0.0252604, max_w: 1.02469
mbar: 0.924033, omega: 0.126266, max_w: 1.13359
mbar: 0.920113, omega: 0.00609356, max_w: 1.00523
mbar: 0.922333, omega: 0.0252157, max_w: 1.02464
mbar: 0.920455, omega: 0.0209939, max_w: 1.02033
mbar: 0.921336, omega: 0.0434969, max_w: 1.04355
mbar: 0.921567, omega: 0.0461047, max_w: 1.04627
mbar: 0.921728, omega: 0.031121, max_w: 1.03071
mbar: 0.921591, omega: 0.0177847, max_w: 1.01705
mbar: 0.92176, omega: 0.00452462, max_w: 1.00366
mbar: 0.92036, omega: 0.0272201, max_w: 1.0267
mbar: 0.920962, omega: 0.0239148, max_w: 1.02331
mbar: 0.920791, omega: 0.0197682, max_w: 1.01908
mbar: 0.921467, omega: 0.0519526, max_w: 1.05241
mbar: 0.923116, omega: 0.0930106, max_w: 1.09651
mbar: 0.922532, omega: 0.0603516, max_w: 1.06128
mbar: 0.922519, omega: 0.119604, max_w: 1.12606
mbar: 0.925691, omega: 0.15848, max_w: 1.17659
mbar: 0.921451, omega: 0.0931897, max_w: 1.09671
mbar: 0.924325, omega: 0.123642, max_w: 1.13062
mbar: 0.923519, omega: 0.123566, max_w: 1.13053
mbar: 0.923519, omega: 0.123566, max_w: 1.13053
Progress: 69.9964%
Progress: 69.9964% completed
mbar: 0.921953, omega: 0.0454396, max_w: 1.04557
mbar: 0.921783, omega: 0.0334004, max_w: 1.03306
mbar: 0.921621, omega: 0.0385093, max_w: 1.03835
mbar: 0.921458, omega: 0.0436036, max_w: 1.04366
mbar: 0.924085, omega: 0.148108, max_w: 1.1619
mbar: 0.92078, omega: 0.0966629, max_w: 1.10053
mbar: 0.922751, omega: 0.124134, max_w: 1.13118
mbar: 0.922926, omega: 0.00518687, max_w: 1.00432
mbar: 0.922926, omega: 0.00518687, max_w: 1.00432
mbar: 0.921912, omega: 0.0656686, max_w: 1.06694
mbar: 0.9209, omega: 0.069234, max_w: 1.07075
mbar: 0.921764, omega: 0.0869016, max_w: 1.08984
mbar: 0.921259, omega: 0.075151, max_w: 1.07711
mbar: 0.920261, omega: 0.0155353, max_w: 1.01477
mbar: 0.922524, omega: 0.0360085, max_w: 1.03575
mbar: 0.921842, omega: 0.0393271, max_w: 1.0392
mbar: 0.921513, omega: 0.0615555, max_w: 1.06256
mbar: 0.921513, omega: 0.0615555, max_w: 1.06256
mbar: 0.919914, omega: 0.0280731, max_w: 1.02758
mbar: 0.921508, omega: 0.00865567, max_w: 1.00781
mbar: 0.922658, omega: 0.124252, max_w: 1.13131
mbar: 0.922652, omega: 0.0796992, max_w: 1.08201
mbar: 0.921342, omega: 0.0133556, max_w: 1.01256
mbar: 0.920803, omega: 0.0327915, max_w: 1.03244
mbar: 0.921121, omega: 0.017344, max_w: 1.01661
mbar: 0.921616, omega: 0.0337938, max_w: 1.03347
mbar: 0.922876, omega: 0.0388176, max_w: 1.03867
mbar: 0.9216, omega: 0.0191981, max_w: 1.01849
mbar: 0.920344, omega: 0.0155683, max_w: 1.01481
mbar: 0.920344, omega: 0.0155683, max_w: 1.01481
mbar: 0.921075, omega: 0.0397854, max_w: 1.03968
mbar: 0.921886, omega: 0.0096728, max_w: 1.00884
mbar: 0.922119, omega: 0.0245796, max_w: 1.02399
mbar: 0.920802, omega: 0.0233572, max_w: 1.02274
mbar: 0.920917, omega: 0.0238857, max_w: 1.02328
mbar: 0.921923, omega: 0.0250668, max_w: 1.02449
mbar: 0.922158, omega: 0.0427273, max_w: 1.04274
mbar: 0.922947, omega: 0.13332, max_w: 1.14161
mbar: 0.921248, omega: 0.051886, max_w: 1.05234
mbar: 0.922146, omega: 0.0819089, max_w: 1.08441
mbar: 0.922251, omega: 0.105205, max_w: 1.10997
mbar: 0.921326, omega: 0.0834927, max_w: 1.08613
mbar: 0.733165, omega: 0.0375168, max_w: 1.22701
mbar: 0.923464, omega: 0.06047, max_w: 1.0614
mbar: 0.921086, omega: 0.0158672, max_w: 1.01511
mbar: 0.921355, omega: 0.0396763, max_w: 1.03957
mbar: 0.920475, omega: 0.0350979, max_w: 1.03482
mbar: 0.92099, omega: 0.0758775, max_w: 1.07789
mbar: 0.922387, omega: 0.0861066, max_w: 1.08897
mbar: 0.922379, omega: 0.0489996, max_w: 1.0493
mbar: 0.922931, omega: 0.06074, max_w: 1.06169
mbar: 0.73559, omega: -0.0701629, max_w: 1.02856
mbar: 0.92316, omega: 0.139514, max_w: 1.14923
mbar: 0.921904, omega: 0.0850683, max_w: 1.08784
mbar: 0.921668, omega: 0.0674178, max_w: 1.06881
mbar: 0.922986, omega: 0.0982032, max_w: 1.10222
mbar: 0.920999, omega: 0.0480638, max_w: 1.04832
mbar: 0.921565, omega: 0.0387756, max_w: 1.03863
mbar: 0.920697, omega: 0.0364849, max_w: 1.03625
mbar: 0.921525, omega: 0.0324081, max_w: 1.03204
mbar: 0.920183, omega: 0.0337035, max_w: 1.03338
mbar: 0.920183, omega: 0.0337035, max_w: 1.03338
mbar: 0.922218, omega: 0.00223109, max_w: 1.00136
mbar: 0.922217, omega: 0.0771642, max_w: 1.07927
mbar: 0.920452, omega: 0.013786, max_w: 1.013
mbar: 0.920452, omega: 0.013786, max_w: 1.013
mbar: 0.922705, omega: 0.0471542, max_w: 1.04737
mbar: 0.923612, omega: 0.109422, max_w: 1.11466
mbar: 0.923612, omega: 0.109422, max_w: 1.11466
mbar: 0.921715, omega: 0.138172, max_w: 1.14723
mbar: 0.92206, omega: 0.150933, max_w: 1.16686
mbar: 0.921808, omega: 0.0395105, max_w: 1.03939
mbar: 0.921657, omega: 0.015675, max_w: 1.01491
mbar: 0.920852, omega: 0.00506901, max_w: 1.00421
mbar: 0.921799, omega: 0.0389641, max_w: 1.03883
mbar: 0.922158, omega: 0.0293997, max_w: 1.02893
mbar: 0.92112, omega: 0.0235286, max_w: 1.02291
mbar: 0.92112, omega: 0.0235286, max_w: 1.02291
mbar: 0.921864, omega: 0.0249734, max_w: 1.02439
mbar: 0.92162, omega: 0.108738, max_w: 1.1139
mbar: 0.921907, omega: 0.101853, max_w: 1.10625
mbar: 0.921158, omega: 0.0443476, max_w: 1.04444
mbar: 0.921147, omega: 0.0914988, max_w: 1.09486
mbar: 0.920063, omega: 0.0677853, max_w: 1.06921
mbar: 0.923888, omega: 0.113858, max_w: 1.11961
mbar: 0.921541, omega: 0.0869482, max_w: 1.08989
mbar: 0.922874, omega: 0.112191, max_w: 1.11775
mbar: 0.922874, omega: 0.112191, max_w: 1.11775
mbar: 0.922365, omega: 0.0130902, max_w: 1.01229
mbar: 0.922046, omega: 0.0413644, max_w: 1.04132
mbar: 0.923633, omega: 0.110018, max_w: 1.11532
mbar: 0.924768, omega: 0.126042, max_w: 1.13333
mbar: 0.91999, omega: 0.051356, max_w: 1.05178
mbar: 0.922857, omega: 0.00193609, max_w: 1.00106
mbar: 0.73305, omega: 0.0452408, max_w: 1.24442
mbar: 0.920495, omega: 0.0235068, max_w: 1.02289
mbar: 0.920495, omega: 0.0235068, max_w: 1.02289
mbar: 0.92162, omega: 0.0493014, max_w: 1.04962
mbar: 0.922217, omega: 0.0640593, max_w: 1.06522
mbar: 0.922475, omega: 0.0720463, max_w: 1.07376
mbar: 0.921403, omega: 0.0430311, max_w: 1.04306
mbar: 0.922368, omega: 0.0821009, max_w: 1.08462
mbar: 0.921108, omega: 0.040571, max_w: 1.0405
mbar: 0.922808, omega: 0.0770559, max_w: 1.07916
mbar: 0.922808, omega: 0.0770559, max_w: 1.07916
mbar: 0.920658, omega: 0.0232389, max_w: 1.02262
mbar: 0.920533, omega: 0.0167166, max_w: 1.01597
mbar: 0.920533, omega: 0.0167166, max_w: 1.01597
mbar: 0.921426, omega: 0.0867036, max_w: 1.08962
mbar: 0.921144, omega: 0.0754242, max_w: 1.0774
mbar: 0.921231, omega: 0.0200568, max_w: 1.01937
mbar: 0.922964, omega: 0.0912252, max_w: 1.09456
mbar: 0.922988, omega: 0.11642, max_w: 1.12249
mbar: 0.921937, omega: 0.0959346, max_w: 1.09972
mbar: 0.923749, omega: 0.118833, max_w: 1.12519
mbar: 0.920785, omega: 0.0453802, max_w: 1.04552
mbar: 0.921361, omega: 0.029375, max_w: 1.02891
mbar: 0.922932, omega: 0.0348479, max_w: 1.03456
mbar: 0.922897, omega: 0.134002, max_w: 1.1424
mbar: 0.921917, omega: 0.0087826, max_w: 1.00794
mbar: 0.921526, omega: 0.0371414, max_w: 1.03693
mbar: 0.921687, omega: 0.0262785, max_w: 1.02573
mbar: 0.923354, omega: 0.136579, max_w: 1.14534
mbar: 0.921956, omega: 0.071198, max_w: 1.07285
mbar: 0.922703, omega: 0.0376781, max_w: 1.03749
mbar: 0.920844, omega: 0.0837729, max_w: 1.08643
mbar: 0.921635, omega: 0.0715286, max_w: 1.07321
mbar: 0.923336, omega: 0.119583, max_w: 1.12604
mbar: 0.921973, omega: 0.130712, max_w: 1.13864
mbar: 0.925247, omega: 0.157244, max_w: 1.17501
mbar: 0.924042, omega: 0.109654, max_w: 1.11491
mbar: 0.925665, omega: 0.168771, max_w: 1.19189
mbar: 0.926678, omega: 0.156337, max_w: 1.17292
mbar: 0.924227, omega: 0.163321, max_w: 1.18481
mbar: 0.92217, omega: 0.100737, max_w: 1.10502
mbar: 0.923824, omega: 0.144359, max_w: 1.15635
mbar: 0.921592, omega: 0.109297, max_w: 1.11452
mbar: 0.922474, omega: 0.080326, max_w: 1.08269
mbar: 0.926294, omega: 0.141927, max_w: 1.15249
mbar: 0.919942, omega: 0.0183439, max_w: 1.01762
mbar: 0.92148, omega: 0.10191, max_w: 1.10631
mbar: 0.923071, omega: 0.0345503, max_w: 1.03425
mbar: 0.923071, omega: 0.0345503, max_w: 1.03425
mbar: 0.924143, omega: 0.126569, max_w: 1.13393
mbar: 0.920785, omega: 0.0203644, max_w: 1.01968
mbar: 0.921369, omega: 0.0610607, max_w: 1.06204
mbar: 0.921014, omega: 0.0118414, max_w: 1.01103
mbar: 0.922039, omega: 0.00850794, max_w: 1.00766
mbar: 0.923037, omega: 0.044261, max_w: 1.04434
mbar: 0.922226, omega: 0.0494879, max_w: 1.04981
mbar: 0.733665, omega: -0.00535263, max_w: 1.14173
mbar: 0.923628, omega: 0.105652, max_w: 1.11046
mbar: 0.922623, omega: 0.109442, max_w: 1.11468
mbar: 0.922623, omega: 0.109442, max_w: 1.11468
mbar: 0.921245, omega: 0.0662236, max_w: 1.06753
mbar: 0.921245, omega: 0.0662236, max_w: 1.06753
mbar: 0.922146, omega: 0.0885425, max_w: 1.09163
mbar: 0.922146, omega: 0.0885425, max_w: 1.09163
mbar: 0.921442, omega: 0.080632, max_w: 1.08303
mbar: 0.922099, omega: 0.0654081, max_w: 1.06666
mbar: 0.92113, omega: 0.0251304, max_w: 1.02455
mbar: 0.92061, omega: 0.0404314, max_w: 1.04035
mbar: 0.921109, omega: 0.013047, max_w: 1.01225
mbar: 0.922478, omega: 0.00592967, max_w: 1.00506
mbar: 0.922123, omega: 0.0853241, max_w: 1.08812
mbar: 0.9224, omega: 0.00229312, max_w: 1.00142
mbar: 0.922325, omega: 0.0770331, max_w: 1.07913
mbar: 0.922045, omega: 0.0609064, max_w: 1.06187
mbar: 0.922045, omega: 0.0609064, max_w: 1.06187
mbar: 0.920244, omega: 0.0535541, max_w: 1.05409
mbar: 0.922706, omega: 0.103691, max_w: 1.10829
mbar: 0.923046, omega: 0.115677, max_w: 1.12165
mbar: 0.923046, omega: 0.115677, max_w: 1.12165
mbar: 0.920264, omega: 0.0244026, max_w: 1.02381
mbar: 0.920767, omega: 0.0087826, max_w: 1.00794
mbar: 0.919692, omega: 0.0270912, max_w: 1.02657
mbar: 0.922659, omega: 0.0978766, max_w: 1.10186
mbar: 0.923694, omega: 0.115178, max_w: 1.12109
mbar: 0.733826, omega: 0.0759249, max_w: 1.31463
mbar: 0.734485, omega: 0.074405, max_w: 1.30954
mbar: 0.734485, omega: 0.074405, max_w: 1.30954
mbar: 0.921974, omega: 0.083551, max_w: 1.08619
mbar: 0.923375, omega: 0.13471, max_w: 1.1432
mbar: 0.922296, omega: 0.0950488, max_w: 1.09875
mbar: 0.922515, omega: 0.0799159, max_w: 1.08225
mbar: 0.921744, omega: 0.0385404, max_w: 1.03839
mbar: 0.920592, omega: 0.0118974, max_w: 1.01108
